,clust,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1781,2,0,203218.75,34322.0,35.0,0.0,0.0,4385
1782,3,0,87366.0,18012.0,16.0,0.0,0.0,4380
1783,2,1,56461.0,40190.0,14.0,0.0,0.0,4359
1784,3,1,46855.0,8845.0,17.0,0.0,0.0,4379
1785,3,0,53027.0,0.0,0.0,0.0,0.0,4585
1786,2,0,96610.0,57626.25,22.0,0.0,0.0,4362
1787,3,0,61450.0,7927.0,10.0,0.0,0.0,4383
1788,3,0,18538.0,2200.0,3.0,0.0,0.0,4344
1789,3,1,28319.0,18449.0,13.0,0.0,0.0,4392
1790,3,0,107360.0,15641.0,15.0,0.0,0.0,4423
1791,3,0,32510.0,14568.0,13.0,0.0,0.0,4341
1792,3,0,9753.0,1235.0,3.0,0.0,0.0,4343
1793,3,0,13033.0,1625.0,6.0,0.0,0.0,4334
1794,1,1,17609.0,803.0,5.0,777.5,2.5,4317
1795,3,0,104052.0,6016.0,12.0,0.0,0.0,4331
1796,3,0,13878.0,0.0,0.0,0.0,0.0,4317
1797,3,0,7254.0,0.0,0.0,0.0,0.0,4323
1798,1,1,12560.0,1282.0,6.0,777.5,2.5,4324
1799,3,0,94938.0,12999.0,21.0,0.0,0.0,4310
1800,1,1,86143.0,29652.0,11.0,500.0,1.0,4317
1801,2,1,138512.0,30130.0,15.0,50.0,1.0,4313
1802,3,1,66875.0,3206.0,17.0,0.0,0.0,4308
1803,2,0,96026.0,25670.0,19.0,0.0,0.0,4310
1804,3,0,31572.0,0.0,0.0,0.0,0.0,4299
1805,3,1,11834.0,0.0,0.0,0.0,0.0,4306
1806,2,1,23552.0,36165.0,11.0,0.0,0.0,4300
1807,3,0,66052.0,8380.0,8.0,0.0,0.0,4301
1808,3,1,55639.0,2750.0,15.0,0.0,0.0,4299
1809,1,0,68226.0,3147.0,8.0,200.0,2.0,4299
1810,2,1,37953.0,57626.25,28.0,0.0,0.0,4282
1811,3,0,17810.0,1375.0,4.0,0.0,0.0,4294
1812,2,0,21915.0,7000.0,33.0,0.0,0.0,4289
1813,6,0,32563.0,4200.0,3.0,200.0,1.0,4282
1814,2,0,49479.0,5500.0,24.0,100.0,1.0,4282
1815,1,1,23854.0,22498.0,18.0,250.0,2.5,4274
1816,3,1,60049.0,0.0,0.0,0.0,0.0,4278
1817,1,0,75112.0,35532.0,14.0,500.0,1.0,4271
1818,6,0,19787.0,2016.0,9.0,500.0,1.0,4258
1819,1,0,30664.0,21242.0,22.0,700.0,2.5,4268
1820,3,0,91716.0,6978.0,12.0,0.0,0.0,4267
1821,5,0,203218.75,4500.0,5.0,777.5,2.5,4265
1822,3,1,16495.0,18779.0,11.0,0.0,0.0,4261
1823,2,0,25963.0,8183.0,25.0,0.0,0.0,4244
1824,3,1,1701.0,10.0,1.0,0.0,0.0,4260
1825,3,0,73852.0,0.0,0.0,0.0,0.0,4252
1826,3,0,12791.0,0.0,0.0,0.0,0.0,4246
1827,3,0,39020.0,1295.0,4.0,0.0,0.0,4246
1828,3,1,1076.0,11379.0,8.0,0.0,0.0,4233
1829,3,0,34443.0,2125.0,10.0,0.0,0.0,4233
1830,3,0,4735.0,275.0,2.0,0.0,0.0,4257
1831,1,0,41279.0,3664.0,4.0,777.5,2.5,4233
1832,3,0,4708.0,1000.0,1.0,0.0,0.0,4232
1833,1,1,63090.0,12059.0,20.0,350.0,2.5,4231
1834,2,0,156544.0,46593.0,13.0,0.0,0.0,4225
1835,3,0,12239.0,2912.0,5.0,0.0,0.0,4226
1836,3,0,101464.0,14610.0,13.0,0.0,0.0,4223
1837,2,0,55147.0,29219.0,13.0,0.0,0.0,4225
1838,0,0,59424.0,36600.0,23.0,777.5,2.5,4211
1839,3,0,52084.0,4836.0,7.0,0.0,0.0,4222
1840,0,1,203218.75,57626.25,21.0,777.5,2.5,4210
1841,2,0,116288.0,57626.25,18.0,0.0,0.0,4209
1842,0,1,114508.0,29960.0,22.0,777.5,2.5,4226
1843,4,0,203218.75,500.0,1.0,500.0,1.0,4201
1844,3,0,19634.0,0.0,0.0,0.0,0.0,4198
1845,0,1,56258.0,38591.0,23.0,500.0,1.0,4197
1846,0,1,102373.0,57626.25,33.0,777.5,2.5,4190
1847,1,0,20426.0,3993.0,7.0,777.5,2.5,4194
1848,2,1,13034.0,57626.25,6.0,0.0,0.0,4169
1849,2,1,22455.0,38814.0,17.0,0.0,0.0,4175
1850,3,0,11604.0,95.0,2.0,0.0,0.0,4177
1851,2,1,72510.0,31469.0,12.0,0.0,0.0,4169
1852,3,0,33383.0,0.0,0.0,0.0,0.0,4163
1853,4,0,181200.0,7514.0,21.0,0.0,0.0,4159
1854,3,0,17500.0,17500.0,2.0,0.0,0.0,4167
1855,1,0,22751.0,4500.0,9.0,777.5,2.5,4166
1856,3,0,12465.0,380.0,3.0,0.0,0.0,4162
1857,3,0,6316.0,0.0,0.0,0.0,0.0,4149
1858,1,1,66860.0,12667.0,20.0,777.5,2.5,4155
1859,3,0,975.0,350.0,3.0,0.0,0.0,4519
1860,0,1,197973.0,57626.25,14.0,777.5,2.0,4155
1861,3,1,50909.0,14830.0,18.0,0.0,0.0,4135
1862,2,0,79500.0,21489.0,15.0,0.0,0.0,4146
1863,2,1,15875.0,24918.0,12.0,0.0,0.0,4141
1864,5,1,159109.0,19554.0,24.0,777.5,2.5,4138
1865,3,0,12906.0,0.0,0.0,0.0,0.0,4124
1866,3,0,14155.0,3250.0,19.0,0.0,0.0,4134
1867,3,1,576.0,12082.0,14.0,0.0,0.0,4128
1868,1,1,48896.0,4081.0,12.0,777.5,2.5,4139
1869,3,0,27669.0,3375.0,20.0,0.0,0.0,4127
1870,3,0,21708.0,12811.0,13.0,0.0,0.0,4100
1871,1,1,10643.0,40585.0,14.0,777.5,2.0,4107
1872,2,0,203218.75,57505.0,16.0,0.0,0.0,4112
1873,3,0,35433.0,1600.0,3.0,0.0,0.0,4113
1874,0,1,162369.0,41359.0,15.0,500.0,1.0,4113
1875,3,0,6206.0,375.0,3.0,0.0,0.0,4107
1876,2,0,203218.75,44771.0,17.0,0.0,0.0,4099
1877,0,1,94544.0,57626.25,8.0,350.0,1.0,4105
1878,0,1,128302.0,57626.25,32.0,400.0,2.0,4103
1879,3,0,3664.0,0.0,0.0,0.0,0.0,4089
1880,6,0,56017.0,3905.0,6.0,777.5,1.0,4086
1881,0,1,40835.0,50602.0,38.0,777.5,2.5,4090
1882,6,1,24496.0,4000.0,3.0,500.0,1.0,4086
1883,2,0,36033.0,36033.0,13.0,0.0,0.0,4079
1884,1,0,12766.0,1900.0,4.0,400.0,2.0,4072
1885,5,1,147596.0,19175.0,19.0,777.5,2.5,4076
1886,2,0,16489.0,4851.0,27.0,0.0,0.0,4064
1887,2,0,84516.0,22713.0,15.0,0.0,0.0,4063
1888,3,0,74147.0,8315.0,16.0,50.0,1.0,4064
1889,3,0,24887.0,0.0,0.0,0.0,0.0,4047
1890,2,0,56954.0,29409.0,32.0,0.0,0.0,4051
1891,3,0,8647.0,0.0,0.0,0.0,0.0,4036
1892,3,1,37114.0,21623.0,12.0,0.0,0.0,4040
1893,2,1,50715.0,39211.0,13.0,0.0,0.0,4051
1894,2,0,149305.0,49893.0,19.0,0.0,0.0,4030
1895,4,0,203218.75,4288.0,15.0,500.0,1.0,4048
1896,3,0,20534.0,589.0,7.0,0.0,0.0,4021
1897,3,0,3962.0,292.0,8.0,0.0,0.0,4027
1898,3,0,5112.0,0.0,0.0,0.0,0.0,4020
1899,0,1,67358.0,57626.25,34.0,500.0,1.0,4379
1900,1,0,11925.0,400.0,4.0,400.0,2.5,4015
1901,3,0,30300.0,2160.0,7.0,0.0,0.0,4002
1902,3,0,39139.0,710.0,4.0,0.0,0.0,3967
1903,3,0,52440.0,500.0,1.0,0.0,0.0,4026
1904,3,0,23329.0,6326.0,3.0,0.0,0.0,4008
1905,3,1,10679.0,13363.0,12.0,0.0,0.0,4001
1906,3,0,53487.0,0.0,0.0,0.0,0.0,3991
1907,4,1,203218.75,20500.0,20.0,100.0,1.0,3963
1908,3,0,9052.0,280.0,2.0,0.0,0.0,3987
1909,4,0,129972.0,15081.0,18.0,500.0,1.0,3986
1910,0,0,203218.75,39260.0,38.0,200.0,1.0,3972
1911,5,1,189054.0,17900.0,25.0,777.5,2.5,3985
1912,3,0,150312.0,1000.0,1.0,0.0,0.0,3967
1913,6,1,33517.0,1250.0,2.0,250.0,1.0,3978
1914,1,0,97750.0,12616.0,16.0,600.0,2.0,4074
1915,3,0,59035.0,245.0,4.0,0.0,0.0,3960
1916,4,0,132335.0,30273.0,14.0,0.0,0.0,3974
1917,0,1,82981.0,57626.25,38.0,777.5,2.0,3964
1918,3,0,52139.0,16314.0,14.0,250.0,1.0,3965
1919,2,0,123313.0,31595.0,15.0,0.0,0.0,3959
1920,2,1,131755.0,37299.0,16.0,0.0,0.0,3952
1921,3,1,46440.0,5582.0,24.0,0.0,0.0,3952
1922,3,1,58970.0,13467.0,18.0,0.0,0.0,3946
1923,0,1,152367.0,43406.0,24.0,700.0,2.5,3938
1924,2,1,80534.0,20715.0,17.0,0.0,0.0,3949
1925,3,0,12184.0,1160.0,3.0,0.0,0.0,3939
1926,3,0,10355.0,6510.0,10.0,0.0,0.0,3918
1927,3,0,39947.0,1750.0,7.0,0.0,0.0,3922
1928,3,0,3082.0,0.0,0.0,0.0,0.0,3923
1929,3,0,37563.0,8142.0,14.0,0.0,0.0,3925
1930,0,1,145868.0,57626.25,18.0,777.5,2.5,3925
1931,1,0,14231.0,4950.0,24.0,777.5,2.5,3917
1932,3,0,87282.0,13480.0,10.0,0.0,0.0,3911
1933,3,0,11355.0,135.0,3.0,0.0,0.0,3916
1934,0,1,197239.0,53412.0,25.0,250.0,2.0,3914
1935,3,0,50586.0,0.0,0.0,0.0,0.0,3902
1936,2,1,54388.0,27516.0,14.0,0.0,0.0,3903
1937,3,0,30546.0,11304.0,14.0,0.0,0.0,3900
1938,3,0,24407.0,923.0,10.0,0.0,0.0,3910
1939,0,1,203218.75,57626.25,36.0,400.0,2.0,3895
1940,6,0,56213.0,3207.0,14.0,350.0,1.0,3900
1941,2,1,21944.0,29461.0,13.0,0.0,0.0,3900
1942,2,1,76552.0,57626.25,36.0,0.0,0.0,3894
1943,2,1,37244.0,38220.0,18.0,0.0,0.0,3890
1944,3,0,38439.0,3318.0,13.0,0.0,0.0,3886
1945,6,0,32160.0,1130.0,6.0,250.0,1.0,3883
1946,0,1,126873.0,57626.25,32.0,500.0,1.0,3880
1947,3,0,8000.0,2250.0,11.0,0.0,0.0,3879
1948,4,0,194906.0,23780.0,14.0,200.0,1.0,3880
1949,2,0,85751.0,26842.0,14.0,0.0,0.0,3711
1950,3,0,15676.0,0.0,0.0,0.0,0.0,3178
1951,3,1,55064.0,8041.0,13.0,0.0,0.0,3329
1952,3,0,40675.0,1413.0,9.0,0.0,0.0,2895
1953,6,0,7843.0,600.0,2.0,600.0,2.0,3557
1954,2,0,56896.0,34019.0,15.0,0.0,0.0,3696
1955,3,1,91935.0,17550.0,18.0,0.0,0.0,4216
1956,2,1,50496.0,13287.0,26.0,0.0,0.0,4610
1957,3,0,19896.0,9866.0,11.0,0.0,0.0,4602
1958,2,1,156853.0,37625.0,14.0,0.0,0.0,4510
1959,3,0,65533.0,7595.0,10.0,0.0,0.0,4544
1960,0,1,203218.75,32709.0,13.0,777.5,2.5,4230
1961,1,1,91813.0,8690.0,11.0,777.5,2.5,3911
1962,3,0,12207.0,0.0,0.0,0.0,0.0,4565
1963,3,0,26421.0,1250.0,3.0,0.0,0.0,4593
1964,3,0,16176.0,0.0,0.0,0.0,0.0,4170
1965,3,1,44754.0,0.0,0.0,0.0,0.0,3648
1966,1,1,23827.0,8125.0,37.0,777.5,2.0,4616
1967,1,0,93743.0,1210.0,7.0,650.0,2.5,4676
1968,6,1,4787.0,3125.0,8.0,500.0,1.0,4734
1969,4,0,179472.0,11289.0,15.0,0.0,0.0,4708
1970,1,0,73639.0,4709.0,10.0,777.5,2.5,4341
1971,3,0,76077.0,500.0,4.0,0.0,0.0,4616
1972,1,0,66456.0,3500.0,4.0,777.5,2.0,4679
1973,3,0,14273.0,0.0,0.0,0.0,0.0,4341
1974,2,1,134346.0,57626.25,18.0,0.0,0.0,4485
1975,3,1,37693.0,30546.0,7.0,0.0,0.0,4671
1976,3,0,11961.0,11961.0,10.0,0.0,0.0,4646
1977,0,1,63311.0,57626.25,34.0,777.5,2.5,4604
1978,3,0,20678.0,2155.0,8.0,0.0,0.0,3862
1979,3,0,5316.0,1134.0,4.0,0.0,0.0,4610
1980,1,1,86511.0,5000.0,6.0,777.5,2.5,4625
1981,4,0,133831.0,100.0,1.0,100.0,1.0,4588
1982,3,0,30306.0,2500.0,1.0,0.0,0.0,4309
1983,4,0,95925.0,7337.0,22.0,350.0,2.0,4625
1984,3,0,35080.0,0.0,0.0,0.0,0.0,4562
1985,3,0,14304.0,0.0,0.0,0.0,0.0,4600
1986,5,0,115385.0,5890.0,15.0,777.5,2.5,4546
1987,0,1,66411.0,34826.0,19.0,777.5,2.5,4211
1988,3,0,6978.0,610.0,3.0,0.0,0.0,4349
1989,3,0,39909.0,2682.0,14.0,0.0,0.0,4470
1990,1,0,8767.0,6589.0,8.0,777.5,2.5,4394
1991,3,1,25544.0,3271.0,7.0,0.0,0.0,4580
1992,4,0,166417.0,28607.0,11.0,0.0,0.0,4357
1993,3,0,69555.0,21957.0,16.0,250.0,1.0,4390
1994,3,0,2344.0,1478.0,10.0,0.0,0.0,4481
1995,3,0,8780.0,2750.0,15.0,0.0,0.0,4237
1996,1,0,111064.0,12700.0,7.0,777.5,2.5,4547
1997,2,1,44654.0,48874.0,16.0,0.0,0.0,4530
1998,3,1,32678.0,0.0,0.0,0.0,0.0,4481
1999,0,1,203218.75,57626.25,25.0,350.0,2.5,4440
2000,3,0,76387.0,3588.0,7.0,0.0,0.0,4442
2001,2,0,203218.75,26933.0,25.0,0.0,0.0,4105
2002,2,1,52195.0,35847.0,13.0,0.0,0.0,4476
2003,4,0,137778.0,19557.0,18.0,0.0,0.0,4599
2004,5,1,203218.75,6000.0,12.0,777.5,2.5,4597
2005,3,0,3056.0,1200.0,3.0,0.0,0.0,4363
2006,3,0,101901.0,17898.0,22.0,100.0,1.0,4433
2007,3,0,34182.0,0.0,0.0,0.0,0.0,3967
2008,3,0,7371.0,1375.0,4.0,0.0,0.0,4505
2009,5,1,178733.0,26465.0,22.0,777.5,2.5,4537
2010,3,0,87553.0,15681.0,14.0,0.0,0.0,4547
2011,3,1,14614.0,2275.0,3.0,0.0,0.0,4567
2012,2,0,91259.0,57626.25,12.0,0.0,0.0,4531
2013,1,0,23997.0,250.0,2.0,250.0,2.0,4204
2014,3,0,37202.0,15000.0,4.0,0.0,0.0,4511
2015,0,1,53232.0,57626.25,38.0,777.5,2.5,3831
2016,3,0,54594.0,14402.0,14.0,0.0,0.0,4233
2017,3,0,57474.0,5535.0,7.0,0.0,0.0,4364
2018,3,1,20111.0,5653.0,12.0,0.0,0.0,4468
2019,0,1,45950.0,38921.0,22.0,750.0,2.0,4302
2020,1,1,67948.0,2750.0,5.0,650.0,2.5,4226
2021,0,0,203218.75,43083.0,24.0,777.5,2.5,4440
2022,4,1,100649.0,4000.0,3.0,500.0,1.0,4457
2023,3,0,52713.0,16273.0,13.0,100.0,1.0,4449
2024,0,0,186892.0,57626.25,13.0,500.0,1.0,3732
2025,3,1,11690.0,17615.0,17.0,0.0,0.0,4417
2026,3,0,144697.0,2000.0,1.0,0.0,0.0,4420
2027,3,0,75179.0,1015.0,2.0,0.0,0.0,4118
2028,6,1,19850.0,500.0,1.0,500.0,1.0,4376
2029,3,0,96154.0,7052.0,15.0,0.0,0.0,4433
2030,6,0,55778.0,6500.0,12.0,500.0,1.0,3704
2031,3,0,36227.0,7230.0,14.0,0.0,0.0,3736
2032,1,0,93848.0,1600.0,4.0,777.5,2.5,4475
2033,2,0,41153.0,28686.0,15.0,0.0,0.0,4404
2034,3,0,20789.0,0.0,0.0,0.0,0.0,4279
2035,1,0,121992.0,3200.0,4.0,600.0,2.0,4257
2036,3,0,37911.0,2250.0,11.0,0.0,0.0,4385
2037,0,0,203218.75,41941.0,14.0,500.0,1.0,4266
2038,3,1,41133.0,635.0,3.0,0.0,0.0,4419
2039,3,1,60864.0,23364.0,19.0,50.0,1.0,4436
2040,3,0,90526.0,2000.0,9.0,0.0,0.0,4488
2041,3,0,15148.0,15148.0,3.0,0.0,0.0,269
2042,3,0,5393.0,0.0,0.0,0.0,0.0,4517
2043,3,1,434.0,15530.0,5.0,0.0,0.0,3628
2044,3,0,81055.0,14344.0,14.0,0.0,0.0,4610
2045,3,0,31360.0,821.0,7.0,0.0,0.0,4488
2046,2,1,156885.0,38601.0,19.0,0.0,0.0,4534
2047,3,1,4148.0,13504.0,18.0,0.0,0.0,4607
2048,3,0,63820.0,13981.0,15.0,0.0,0.0,4608
2049,5,1,203218.75,19191.0,17.0,777.5,2.5,4608
2050,3,1,76659.0,0.0,0.0,0.0,0.0,4608
2051,2,1,40724.0,29481.0,14.0,0.0,0.0,4007
2052,4,1,146173.0,13871.0,17.0,0.0,0.0,4414
2053,3,0,26055.0,647.0,9.0,0.0,0.0,4464
2054,3,0,68.0,590.0,1.0,0.0,0.0,3937
2055,3,0,50001.0,4853.0,12.0,0.0,0.0,4023
2056,3,1,122506.0,21022.0,13.0,0.0,0.0,4408
2057,3,0,126886.0,9120.0,17.0,0.0,0.0,4044
2058,1,0,42342.0,11408.0,23.0,777.5,2.5,4331
2059,3,1,58898.0,23050.0,15.0,50.0,1.0,4328
2060,3,0,45735.0,10085.0,3.0,0.0,0.0,4239
2061,2,0,77225.0,30646.0,15.0,0.0,0.0,4282
2062,3,1,59874.0,0.0,0.0,0.0,0.0,3986
2063,3,1,30868.0,405.0,3.0,0.0,0.0,4226
2064,3,0,34257.0,2010.0,4.0,0.0,0.0,4309
2065,3,0,42639.0,7366.0,12.0,0.0,0.0,4181
2066,2,1,771.0,40256.0,4.0,0.0,0.0,4203
2067,4,0,89708.0,8000.0,4.0,0.0,0.0,3173
2068,3,1,75892.0,8738.0,15.0,0.0,0.0,4160
2069,2,1,140918.0,57626.25,32.0,0.0,0.0,3883
2070,0,0,203218.75,39680.0,22.0,700.0,2.5,3355
2071,3,0,14426.0,0.0,0.0,0.0,0.0,4096
2072,2,1,29559.0,28969.0,16.0,0.0,0.0,4236
2073,3,0,113113.0,10736.0,13.0,0.0,0.0,4307
2074,2,1,73027.0,34002.0,19.0,0.0,0.0,4063
2075,3,0,17386.0,0.0,0.0,0.0,0.0,3771
2076,6,0,9310.0,500.0,1.0,500.0,1.0,4272
2077,3,0,11023.0,0.0,0.0,0.0,0.0,4328
2078,0,1,55406.0,38118.0,18.0,500.0,1.0,4310
2079,3,0,47638.0,0.0,0.0,0.0,0.0,3739
2080,6,1,30040.0,8636.0,8.0,500.0,1.0,3873
2081,3,0,24787.0,1000.0,1.0,0.0,0.0,3930
2082,1,0,40758.0,3500.0,4.0,777.5,2.0,4299
2083,3,1,726.0,0.0,0.0,0.0,0.0,4268
2084,3,0,40686.0,260.0,2.0,0.0,0.0,4177
2085,3,0,16626.0,2500.0,13.0,0.0,0.0,4329
2086,1,0,18944.0,300.0,3.0,300.0,2.5,3932
2087,0,1,114949.0,57626.25,24.0,600.0,2.0,4294
2088,1,0,32522.0,5971.0,4.0,471.0,2.0,4042
2089,1,0,86533.0,3700.0,4.0,700.0,2.0,3600
2090,4,0,166470.0,9574.0,16.0,0.0,0.0,4194
2091,3,1,10797.0,0.0,0.0,0.0,0.0,3581
2092,2,0,131618.0,46473.0,16.0,0.0,0.0,4274
2093,1,1,77523.0,11050.0,5.0,777.5,2.0,4274
2094,1,1,47905.0,14575.0,16.0,777.5,2.5,4245
2095,3,0,28695.0,0.0,0.0,0.0,0.0,4173
2096,3,0,15253.0,5427.0,8.0,0.0,0.0,4373
2097,4,1,193818.0,16327.0,13.0,0.0,0.0,3768
2098,1,0,30556.0,950.0,5.0,550.0,2.5,4361
2099,3,0,22678.0,2125.0,7.0,0.0,0.0,4068
2100,3,0,89430.0,24314.0,18.0,0.0,0.0,1547
2101,3,1,26522.0,18479.0,13.0,0.0,0.0,4358
2102,6,0,59913.0,2210.0,5.0,150.0,1.0,3481
2103,3,0,16516.0,500.0,1.0,0.0,0.0,4275
2104,3,0,49050.0,18436.0,16.0,0.0,0.0,2426
2105,2,1,27981.0,57626.25,17.0,0.0,0.0,2921
2106,3,1,4939.0,1000.0,1.0,0.0,0.0,2515
2107,3,1,26077.0,6768.0,4.0,0.0,0.0,3487
2108,4,0,110893.0,4653.0,6.0,0.0,0.0,3645
2109,3,0,56455.0,6000.0,3.0,0.0,0.0,4218
2110,6,0,32699.0,1500.0,2.0,500.0,1.0,3167
2111,4,0,109790.0,16108.0,4.0,0.0,0.0,3123
2112,2,1,166681.0,57626.25,25.0,0.0,0.0,3287
2113,1,1,145233.0,9366.0,5.0,777.5,2.5,2626
2114,3,1,1054.0,15147.0,3.0,0.0,0.0,3133
2115,3,0,27532.0,4639.0,13.0,0.0,0.0,3939
2116,6,0,62464.0,5675.0,16.0,500.0,1.0,3820
2117,3,0,4041.0,0.0,0.0,0.0,0.0,3344
2118,2,1,28138.0,6330.0,29.0,0.0,0.0,3847
2119,3,0,33010.0,0.0,0.0,0.0,0.0,3915
2120,3,0,45687.0,45.0,2.0,0.0,0.0,2269
2121,3,1,12981.0,0.0,0.0,0.0,0.0,4246
2122,4,1,168246.0,4600.0,4.0,100.0,2.0,4103
2123,1,0,75505.0,30850.0,17.0,500.0,1.0,4007
2124,3,0,55591.0,8817.0,13.0,0.0,0.0,3693
2125,2,1,37358.0,50488.0,19.0,0.0,0.0,3967
2126,2,0,33803.0,6100.0,34.0,0.0,0.0,4079
2127,3,0,2500.0,2500.0,1.0,0.0,0.0,3717
2128,4,0,140527.0,3500.0,14.0,0.0,0.0,4023
2129,3,0,5360.0,0.0,0.0,0.0,0.0,4392
2130,5,1,124430.0,15523.0,17.0,777.5,2.5,4054
2131,2,0,203218.75,46771.0,14.0,0.0,0.0,4048
2132,4,0,203218.75,13639.0,15.0,180.0,1.0,3984
2133,0,1,53518.0,57626.25,30.0,400.0,1.0,3930
2134,4,1,122545.0,269.0,4.0,250.0,1.0,3834
2135,4,0,192889.0,10500.0,5.0,0.0,0.0,4096
2136,0,0,203218.75,47286.0,19.0,777.5,2.5,3980
2137,0,1,37833.0,48172.0,15.0,500.0,1.0,3551
2138,3,0,48256.0,9690.0,2.0,0.0,0.0,3979
2139,3,0,99704.0,15750.0,12.0,0.0,0.0,4106
2140,4,0,203218.75,4150.0,5.0,150.0,2.5,3599
2141,3,0,82497.0,0.0,0.0,0.0,0.0,3565
2142,3,0,15326.0,0.0,0.0,0.0,0.0,4140
2143,3,0,32619.0,1070.0,7.0,0.0,0.0,3846
2144,3,0,57017.0,2495.0,11.0,0.0,0.0,3854
2145,0,0,203218.75,29296.0,19.0,635.0,2.5,4189
2146,3,0,49375.0,23628.0,14.0,0.0,0.0,3797
2147,3,1,25341.0,38.0,4.0,0.0,0.0,3995
2148,3,0,45150.0,18907.0,13.0,0.0,0.0,4141
2149,4,0,187462.0,10500.0,5.0,500.0,2.5,3953
2150,3,0,19132.0,9124.0,17.0,0.0,0.0,3915
2151,5,1,196967.0,38490.0,37.0,777.5,2.5,4008
2152,3,0,13040.0,500.0,1.0,0.0,0.0,3972
2153,5,0,184301.0,6454.0,13.0,777.5,2.5,4010
2154,3,0,36294.0,0.0,0.0,0.0,0.0,3956
2155,3,0,89840.0,7048.0,14.0,0.0,0.0,3819
2156,3,1,6914.0,1500.0,1.0,0.0,0.0,3915
2157,3,1,28493.0,21845.0,22.0,300.0,1.0,3932
2158,3,0,111793.0,500.0,1.0,0.0,0.0,4057
2159,3,0,18700.0,870.0,2.0,0.0,0.0,3995
2160,6,0,53957.0,7000.0,4.0,500.0,1.0,4133
2161,4,1,135770.0,4700.0,5.0,200.0,2.5,4215
2162,0,1,189784.0,35464.0,18.0,777.5,2.5,4190
2163,2,0,60076.0,45582.0,9.0,0.0,0.0,3935
2164,3,0,3522.0,3522.0,4.0,0.0,0.0,3916
2165,3,0,36736.0,0.0,0.0,0.0,0.0,4134
2166,0,1,100634.0,57626.25,28.0,777.5,2.5,4193
2167,3,1,88918.0,5537.0,14.0,0.0,0.0,4180
2168,4,0,203218.75,25039.0,16.0,500.0,1.0,4173
2169,2,1,37948.0,19213.0,38.0,0.0,0.0,3914
2170,3,0,81552.0,7703.0,8.0,0.0,0.0,3855
2171,3,1,118067.0,8715.0,12.0,0.0,0.0,3718
2172,4,0,203218.75,29968.0,14.0,500.0,1.0,3869
2173,2,1,135488.0,57626.25,16.0,0.0,0.0,4117
2174,1,0,68243.0,10012.0,22.0,777.5,2.5,3888
2175,3,1,56693.0,20454.0,11.0,0.0,0.0,3893
2176,5,1,194875.0,7550.0,6.0,777.5,2.5,3831
2177,4,0,203218.75,28447.0,17.0,0.0,0.0,3848
2178,3,0,35425.0,4125.0,19.0,0.0,0.0,3834
2179,5,0,161579.0,7688.0,21.0,777.5,2.5,3811
2180,3,1,11314.0,741.0,4.0,0.0,0.0,3845
2181,0,0,119531.0,57626.25,38.0,250.0,1.0,4002
2182,1,1,48433.0,4300.0,5.0,777.5,2.5,3673
2183,2,0,10872.0,4500.0,27.0,0.0,0.0,3882
2184,4,0,109268.0,7401.0,17.0,750.0,1.0,4034
2185,3,0,105160.0,20458.0,21.0,0.0,0.0,3732
2186,2,1,90919.0,44430.0,17.0,0.0,0.0,3739
2187,1,1,50230.0,4149.0,9.0,777.5,2.5,3727
2188,3,0,74538.0,18835.0,21.0,0.0,0.0,2726
2189,3,1,4606.0,4320.0,6.0,0.0,0.0,3501
2190,3,0,61617.0,23495.0,13.0,0.0,0.0,3972
2191,3,0,15275.0,75.0,2.0,0.0,0.0,2761
2192,4,0,112891.0,500.0,1.0,500.0,1.0,3909
2193,1,1,41176.0,7624.0,7.0,777.5,2.5,3729
2194,2,1,81251.0,19500.0,6.0,0.0,0.0,3958
2195,3,0,18142.0,220.0,4.0,0.0,0.0,3638
2196,2,1,16200.0,40455.0,17.0,0.0,0.0,3840
2197,6,0,8913.0,2050.0,10.0,50.0,1.0,3630
2198,3,1,14372.0,9042.0,13.0,0.0,0.0,3557
2199,0,1,77965.0,41126.0,33.0,777.5,2.5,3120
2200,1,0,12271.0,7684.0,15.0,777.5,2.0,4219
2201,2,1,49874.0,39976.0,13.0,0.0,0.0,4293
2202,3,1,35445.0,3379.0,9.0,0.0,0.0,4198
2203,1,0,91755.0,5026.0,8.0,751.0,2.5,2676
2204,6,1,33753.0,14961.0,14.0,500.0,1.0,3335
2205,3,0,53750.0,23135.0,14.0,0.0,0.0,3736
2206,4,1,110132.0,19000.0,5.0,0.0,0.0,3271
2207,3,0,12221.0,511.0,4.0,0.0,0.0,3692
2208,3,0,65519.0,0.0,0.0,0.0,0.0,4150
2209,6,1,47291.0,1350.0,4.0,350.0,2.5,2336
2210,3,0,124564.0,11026.0,13.0,0.0,0.0,3840
2211,3,1,24111.0,9374.0,16.0,0.0,0.0,3802
2212,3,1,35801.0,3337.0,13.0,0.0,0.0,3743
2213,1,1,150972.0,2700.0,3.0,700.0,2.0,3645
2214,5,1,203218.75,14125.0,12.0,777.5,2.5,3683
2215,3,0,47090.0,0.0,0.0,0.0,0.0,3726
2216,3,1,1300.0,454.0,11.0,0.0,0.0,3691
2217,5,1,109103.0,19600.0,27.0,777.5,2.5,3739
2218,1,1,101057.0,13650.0,11.0,777.5,2.5,3600
